"hh_id","name","area_name","employer","salary_from","salary_to","salary_currency","experience","schedule","url"
"103064392","Разработчик в отдел нейросетей (ML-engineer)","Москва","TrueConf","70000",NULL,"RUR","Нет опыта","Гибкий график","https://hh.ru/vacancy/103064392"
"102820746","Продуктовый аналитик","Москва","Pay P.S.",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/102820746"
"102748363","Middle Data Scientist","Ташкент","VOICETECH AI","10000000","20000000","UZS","Нет опыта","Полный день","https://hh.ru/vacancy/102748363"
"101526503","DevOps Engineer","Санкт-Петербург","Merk Team",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/101526503"
"101932918","Middle + / Senior Python Developer","Москва","АйТиКвик","300000","370000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/101932918"
"102458095","Python-разработчик (e-com, маркетплейсы, парсинг данных)","Москва","ru.shopping (ООО РАШ)",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102458095"
"102773769","Главный специалист Управления рисками","Ташкент","HamkorBank",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/102773769"
"101626778","Продуктовый аналитик","Тверь","Царёва Велария","1300",NULL,"USD","Нет опыта","Удаленная работа","https://hh.ru/vacancy/101626778"
"103123190","Аналитик","Москва","Т-Банк",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103123190"
"101429074","Аналитик данных (беттинг, гемблинг)","Минск","БЕТЛИКС",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101429074"
"102678009","Python разработчик (чат-боты)","Санкт-Петербург","Береснев Кирилл Евгеньевич","35000","50000","RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102678009"
"98790621","QA-engineer","Санкт-Петербург","YCLIENTS LLC",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/98790621"
"101867625","Data scientist","Москва","ICNX",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/101867625"
"102365072","Python Backend разработчик","Санкт-Петербург","ЭдПро","120000","150000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102365072"
"101501407","Trader at crypto market-making company","Москва","Mids.capital","150000","200000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101501407"
"103076761","Аналитик BI (бренд LOVE REPUBLIC)","Санкт-Петербург","Мэлон Фэшн Груп",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/103076761"
"102524438","QA Engineer","Москва","БПС Инновационные Программные Решения",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102524438"
"103071835","Python Backend Developer","Казань","Норд Клан",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103071835"
"102153352","Аналитик данных","Алматы","АО «Freedom Bank Kazakhstan»",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/102153352"
"101741969","Трейдер","Москва","Спутник-Управление капиталом, УК",NULL,"200000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101741969"
"103105572","Старший специалист технической поддержки / Системный администратор","Москва","РАТА","170000",NULL,"RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103105572"
"102758742","QA инженер","Москва","ГК «Максима»",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102758742"
"100336310","Analyst (Promo) / Аналитик, Промо","Москва","AliExpress",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/100336310"
"102942138","Программист (PHP/JS/Python)","Ижевск","МАРКСОФТ","30000","70000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102942138"
"102942268","Программист Python (веб и мобильные проекты)","Волгоград","Web++","50000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102942268"
"101655485","Data Scientist / ML-инженер","Москва","Медиалогия",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/101655485"
"99063825","Fullstack-Аналитик (Excel, VBA)","Москва","Синимекс",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/99063825"
"100072094","C/C++ Developer","Москва","Ред Софт",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/100072094"
"101440381","Разработчик (Junior)","Воронеж","Softline",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/101440381"
"101403851","Middle QA Auto Engineer","Санкт-Петербург","Открытые решения",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/101403851"
"101143108","Junior Python разработчик","Москва","Аналитический центр при Правительстве Российской Федерации",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/101143108"
"102136724","Middle Python Developer","Москва","Цай Галина Вячеславовна","200000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102136724"
"101878503","Python разработчик (Backend)","Москва","Аквариус, Группа компаний",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/101878503"
"102294296","Аналитик данных (департамент маркетинга)","Москва","FONBET",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102294296"
"102766207","HTML-верстальщик","Минск","Валексвеб",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102766207"
"102839526","Full Stack Developer - программист","Ташкент","REVOLUT PRODUCTION","10000000","20000000","UZS","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102839526"
"102409049","Стажер по проектам искусственного интеллекта (AI Research/Prompt Engineering)","Гродно","Эммандариндотком",NULL,NULL,NULL,"Нет опыта","Удаленная работа","https://hh.ru/vacancy/102409049"
"102835367","Python разработчик","Набережные Челны","Айтат","100000","110000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/102835367"
"103140007","Python Backend Developer","Москва","Правительство Москвы",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103140007"
"80736556","Разработчик Python","Ростов-на-Дону","Электронная медицина","30000","80000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/80736556"
"103020764","Junior Analyst/Business Analyst (Almaty)","Алматы","KPMG",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103020764"
"98459592","Программист","Москва","Шэлп","100000",NULL,"RUR","Нет опыта","Удаленная работа","https://hh.ru/vacancy/98459592"
"103108655","Бэкэнд разработчик (Python/Django)","Москва","Современные цифровые решения","130000","180000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103108655"
